Feature,Weight
man murdered,-0.03830890226439438
maid murderer,-0.03830890226439438
public holiday,-0.03830890226439438
closed including,-0.03830890226439438
murderer coz,-0.03830890226439438
including post,-0.03830890226439438
january public,-0.03830890226439438
govt instituitions,-0.03830890226439438
instituitions closed,-0.03830890226439438
coz man,-0.03830890226439438
exeter,-0.03831294239232519
figuring shit,-0.038348976257949606
figuring,-0.038348976257949606
fault fed,-0.038359636525495636
fed himso,-0.038359636525495636
go wrong,-0.038359636525495636
fault al,-0.038359636525495636
go thanx,-0.038359636525495636
de argument,-0.038359636525495636
fed,-0.038359636525495636
empty handed,-0.03836235876906221
day accept,-0.03845727629012287
cutefrnd lifpartnr,-0.03845727629012287
cutefrnd,-0.03845727629012287
dear best,-0.03845727629012287
oh ya,-0.03846501296368428
got wat,-0.03847097970251005
eaten wat,-0.03849031263614367
fb couple,-0.03851778735218656
get fb,-0.03851778735218656
formal,-0.03855127073993551
formal anyway,-0.03855127073993551
eatin much,-0.03855127073993551
fine juz,-0.03855127073993551
got lt,-0.038583939783905244
forever prescription,-0.03863613684874627
da latest,-0.03864494018639794
saying anything,-0.03864606657814486
dude hw,-0.038664029506568144
da realy,-0.038664029506568144
sleep good,-0.038666856535958305
give ride,-0.038671847111182815
shd haf,-0.03870966941557077
fine good,-0.038732466268378264
give feb,-0.03880761666956265
dress want,-0.03880761666956265
flight good,-0.03885730699083554
dryer,-0.03891648657655703
dryer something,-0.03891648657655703
easy enough,-0.03892985452722018
finish dinner,-0.038984615222538425
feel quiet,-0.03908519224539059
aiya,-0.039105419259752305
long ago,-0.0391087393615233
got da,-0.03911320780472519
died yeah,-0.039115368124246125
ground,-0.039115733278573685
today sorry,-0.039118894915848634
get babe,-0.039129137162765164
day know,-0.039129137162765164
earning money,-0.039135319560128105
earning,-0.039135319560128105
gave morning,-0.03914124298169739
feel better,-0.0391546542699785
flash drive,-0.03915573648114475
drive mac,-0.03915573648114475
going lor,-0.039202393103278076
depends going,-0.039202393103278076
dat leaving,-0.03920996480410583
cya,-0.03920996480410583
care sleep,-0.039256584477690995
said wait,-0.039310103309201996
nxt time,-0.03936933097596683
complaining,-0.03937893530484884
evng musthu,-0.03939632440756759
cruise,-0.039448057018768634
cruise thing,-0.039448057018768634
dom,-0.03952547562874887
dom told,-0.03952547562874887
everywhere take,-0.03953654080368522
cousin said,-0.03953654080368522
grace,-0.0395559474622814
going film,-0.03967075269078758
da pm,-0.03967075269078758
film day,-0.03967075269078758
jus went,-0.03967550858138597
flaky parent,-0.03968418992644185
gently please,-0.03970760849776177
gently,-0.03970760849776177
cud pick,-0.03972676878542193
could go,-0.039779357009176175
wer,-0.03979055280096354
shahjahan,-0.039818844370878535
first month,-0.03987212524653983
control massive,-0.03987212524653983
cramp first,-0.03987212524653983
control,-0.03987212524653983
effect birth,-0.03987212524653983
day go,-0.03987602159603617
flirting got,-0.03988046290154938
get fired,-0.03988046290154938
fired,-0.03988046290154938
course may,-0.03988046290154938
da thought,-0.0399138061393608
friend want,-0.039932073397203026
drive em,-0.039932073397203026
em someplace,-0.039932073397203026
cum time,-0.03993397994177036
much need,-0.039958223551614595
da run,-0.03995983834779132
full version,-0.03995983834779132
fell swoop,-0.03996585112289422
din stripe,-0.03997705951186649
knw dis,-0.039994284108289924
pls keep,-0.04001240685918399
get dubsack,-0.04009235135812465
friend tyler,-0.04009235135812465
hope nice,-0.04009653107627458
even spirit,-0.0401034362053025
get bb,-0.0401034362053025
da decision,-0.04011936897292221
favourite song,-0.04014252334548114
zyada,-0.04018000079697474
zyada kisi,-0.04018000079697474
fine miss,-0.0402359740449001
face purple,-0.04024673076922477
get red,-0.04024673076922477
go wid,-0.04024673076922477
contact see,-0.04024673076922477
giv one,-0.04024673076922477
eleven,-0.04025098368364624
give meaning,-0.04025098368364624
eye see,-0.04025098368364624
election result,-0.04025098368364624
eleven plus,-0.04025098368364624
dirty room,-0.04025098368364624
dormitory,-0.04025098368364624
dormitory dirty,-0.04025098368364624
prospect,-0.04029004636904991
job prospect,-0.04029004636904991
drive brother,-0.040320693232863365
dear mood,-0.040320693232863365
cool sometimes,-0.0403270434040463
gentle sonetimes,-0.0403270434040463
give ticket,-0.040406856886198605
eve speak,-0.040406856886198605
ability listen,-0.0404248125288827
confidence mean,-0.0404248125288827
famous,-0.0404248125288827
develop ability,-0.0404248125288827
famous quote,-0.0404248125288827
god said,-0.040431311458997254
day mojibiola,-0.040448058849738504
happy good,-0.04045607453503581
friend bslvyl,-0.04049594680898568
da whats,-0.04050366361717555
kiss kiss,-0.04054406505631409
coming later,-0.040553343032349407
configure,-0.0406155810290803
going configure,-0.0406155810290803
configure da,-0.0406155810290803
da setting,-0.0406155810290803
gentle princess,-0.04063345905595225
gentle love,-0.04063345905595225
de went,-0.04066706629575605
come later,-0.040678667258253975
feeling sick,-0.040686725547769066
establish rhythm,-0.04073276877005998
establish,-0.04073276877005998
moan,-0.04075067177365965
giving lift,-0.040751283448070164
esplanade mind,-0.040751283448070164
flow visit,-0.040787514412449405
flow,-0.040787514412449405
developed,-0.040787514412449405
developed ovarian,-0.040787514412449405
cyst,-0.040787514412449405
cyst bc,-0.040787514412449405
coming funeral,-0.04082396962902781
fuck cedar,-0.04082408638836364
fuck come,-0.04082408638836364
enjoy wit,-0.040827248281080454
giv ok,-0.040827248281080454
family wit,-0.040827248281080454
gay mean,-0.040867784568359634
game give,-0.040867784568359634
couple gay,-0.040867784568359634
even become,-0.040874709449379154
full pimple,-0.040874709449379154
fine bbd,-0.040874709449379154
ask abt,-0.04090312501527567
dun say,-0.04093555933968633
given,-0.04093901087980787
given ultimatum,-0.04093901087980787
oh countin,-0.04093901087980787
aburo enjoy,-0.04093901087980787
get pleasure,-0.04093901087980787
ultimatum oh,-0.04093901087980787
skyped wit,-0.04093901087980787
ultimatum,-0.04093901087980787
skyped,-0.04093901087980787
aburo,-0.04093901087980787
wit kz,-0.04093901087980787
pleasure company,-0.04093901087980787
sura didnt,-0.04093901087980787
company hope,-0.04093901087980787
countin,-0.04093901087980787
countin aburo,-0.04093901087980787
kz sura,-0.04093901087980787
good given,-0.04093901087980787
much skyped,-0.04093901087980787
kz,-0.04093901087980787
everyone together,-0.040973329606225274
get everyone,-0.040973329606225274
woke early,-0.041001145780502186
first sound,-0.04106009864502902
drms take,-0.041084885446796726
frndz,-0.04108955528951002
frndship give,-0.04108955528951002
frndz amp,-0.04108955528951002
get missed,-0.04108955528951002
give misscall,-0.04108955528951002
get get,-0.04108955528951002
fowler,-0.04111432371106213
fowler mom,-0.04111432371106213
flavour,-0.04116044311429063
entertain,-0.04116496337826751
entertain hee,-0.04116496337826751
drink plenty,-0.04118511827403727
dogwood,-0.04121383007597772
dogwood drive,-0.04121383007597772
also want,-0.04122595605645427
eatin wif,-0.04129125365206738
expecting,-0.04137644755131212
sorry hope,-0.04139050984295746
da stock,-0.041405116114274554
didnt write,-0.041423470620597175
difficult type,-0.041427270733357516
finger make,-0.041427270733357516
couple different,-0.04143809471785046
different people,-0.04143809471785046
figure suppose,-0.04143809471785046
keep going,-0.04146062936267993
coz thought,-0.0414889721469174
go jiayin,-0.0414889721469174
going book,-0.0414889721469174
gauge,-0.04150490506851248
gauge patty,-0.04150490506851248
creep people,-0.04151630453003887
go creep,-0.04151630453003887
excuse go,-0.04151630453003887
goin meet,-0.04154867414920266
driving usf,-0.04155022980394013
depends quality,-0.041557925183703076
glory want,-0.041557925183703076
faded,-0.041557925183703076
faded glory,-0.041557925183703076
glory,-0.041557925183703076
cant believe,-0.04158669149887969
gari something,-0.041598621820176554
gari,-0.041598621820176554
dont pack,-0.041598621820176554
food pack,-0.041598621820176554
barely stand,-0.04165354335229747
leona,-0.04166796321444888
got work,-0.041676613331844026
fine tonight,-0.041684241897707246
like rain,-0.041705639690281286
fool ask,-0.04173087072756056
edison,-0.04173087072756056
edison rightly,-0.04173087072756056
find lt,-0.04179187216396304
dear sleeping,-0.041823842692660186
diet ate,-0.04183528506660804
yogasana oso,-0.04184679737700449
together loving,-0.041858300973449517
crave geeee,-0.0418748423620264
geeee sad,-0.0418748423620264
fast asleep,-0.041884431582977256
enough tosend,-0.04193657346185385
daywith thought,-0.04193657346185385
daywith,-0.04193657346185385
early morning,-0.041977367191559714
fond souveniers,-0.04199702692086988
glorious anniversary,-0.04199702692086988
fond,-0.04199702692086988
cougar,-0.04199702692086988
cougar pen,-0.04199702692086988
content prey,-0.04199702692086988
day sweet,-0.04199702692086988
glorious,-0.04199702692086988
find happy,-0.04199702692086988
din buy,-0.04199971237031045
dat like,-0.04199971237031045
decided keep,-0.04202690585206803
doesnt work,-0.04202690585206803
damn christmas,-0.04202690585206803
im gon,-0.042038942855347504
ask go,-0.04204359371555359
give pick,-0.042047506861895505
evening ok,-0.042047506861895505
friend school,-0.04205478718196208
food social,-0.04205478718196208
dead hee,-0.0420550186395587
drink tea,-0.042060636865734184
day sip,-0.0420811874597583
still awake,-0.042083788737861894
day exhausted,-0.042088982968381025
cuddle take,-0.042088982968381025
exhausted,-0.042088982968381025
exhausted want,-0.042088982968381025
killed,-0.042135015001733
eat dad,-0.042175186025458354
dad want,-0.042175186025458354
decide eat,-0.042175186025458354
god dont,-0.042189604209757044
today mah,-0.042244062631317206
gettin bit,-0.04226657139709704
dad wanted,-0.042310613200595544
come slave,-0.04231986766731991
keep saying,-0.04233018327875849
dream ummifying,-0.042366516662036786
care soon,-0.042387953600405724
nit,-0.04239361661500179
dinner soon,-0.042413440915899374
field,-0.042414537293449954
forever come,-0.04245017925699484
sorted,-0.042466749627527015
faggy demand,-0.04258946335300846
demand blood,-0.04258946335300846
fo,-0.04258946335300846
faggy,-0.04258946335300846
get acknowledgement,-0.04258946335300846
generally faggy,-0.04258946335300846
computer filling,-0.04259386629367731
go loverboy,-0.04259386629367731
filling belly,-0.04259386629367731
entrepreneur,-0.042601068912336615
frnd best,-0.04261259241285883
dat route,-0.042615230450236775
ok leave,-0.04261732331877521
leave need,-0.04261732331877521
need ask,-0.04261732331877521
go ok,-0.0426190256276563
going aunty,-0.042656224741025685
he,-0.04266264146567618
shall bring,-0.04271298642346809
amused,-0.04271298642346809
keep amused,-0.04271298642346809
wine keep,-0.04271298642346809
amused joking,-0.04271298642346809
bottle wine,-0.04271298642346809
dear good,-0.04275548993027931
feeling dear,-0.04275548993027931
going rain,-0.042792517941869404
egg pert,-0.04279873498639768
feeling great,-0.04292303139439721
fill abiola,-0.04292303139439721
coming queen,-0.04293467787463357
desparately,-0.04293467787463357
cruisin,-0.04295045877644044
fone fone,-0.04295045877644044
friend give,-0.04295045877644044
cruisin girl,-0.04295045877644044
go texting,-0.04297839900115872
decided anything,-0.04297839900115872
enuff space,-0.042995304048505545
franxx,-0.04302974078229373
english wil,-0.04302974078229373
goin workout,-0.04303088760377419
door step,-0.04306459878410942
drop door,-0.04306459878410942
dead yet,-0.04307608264334715
em olowoyey,-0.04314056728335044
everything blessing,-0.04314056728335044
edu great,-0.04314056728335044
dun go,-0.04318159802282499
get noon,-0.043224105543699695
want remember,-0.04322899561775967
everything want,-0.043235926915389966
finn,-0.04332448421454005
going finn,-0.04332448421454005
finn come,-0.04332448421454005
first love,-0.04334385315204359
find got,-0.043368146380352704
escape wetherspoons,-0.043368146380352704
early dinner,-0.04337512513927094
dinner outside,-0.04337512513927094
dinner te,-0.043383364194209746
gal wan,-0.043383364194209746
cuddle want,-0.04342416996519811
geva longer,-0.043443152512427675
gautham ah,-0.043449548037985605
experience understand,-0.043497402842382474
customer voice,-0.043497402842382474
decided hungry,-0.04351995266102731
driving clas,-0.04352283883930797
lor thanx,-0.04352361597685079
got lot,-0.04356852790163489
facebook huh,-0.043610326027546414
dog today,-0.043659701216721566
death,-0.043704209663265915
going orchard,-0.04370707673273917
day celebrate,-0.04379573625881737
dressed white,-0.04379573625881737
fine difficulty,-0.04381348251828974
friend request,-0.04381348251828974
difficulty phone,-0.04381348251828974
day sitting,-0.043910156244304714
eaten day,-0.043910156244304714
eat med,-0.043910156244304714
dude saw,-0.043929599146344984
dat juz,-0.0440096186895852
email account,-0.0440096186895852
oso go,-0.04415056185908705
congrats id,-0.044152371309451495
give flying,-0.04416083160397579
flying monkey,-0.04416083160397579
flying,-0.04416083160397579
dead tell,-0.04417415037243516
ok wat,-0.044222692594760894
afternoon boytoy,-0.04429808974356564
leh sleep,-0.044298267903865714
aiyah ok,-0.04430053061813484
girl one,-0.04442894276554229
bit bored,-0.04444425328411602
couple pic,-0.04451041058706037
fb still,-0.04451041058706037
mah juz,-0.044521832620025265
end cine,-0.04454692384667256
lor call,-0.044553563691957426
continue,-0.044641713937944257
pls continue,-0.044641713937944257
food da,-0.0446668865783558
er ything,-0.04473152185718854
finished long,-0.04473152185718854
finishing soon,-0.04473231549858223
fold,-0.04476907929014503
feeling time,-0.04476907929014503
etc least,-0.04476907929014503
fold laundry,-0.04476907929014503
ask something,-0.04478740993970308
today going,-0.044815259417800325
fucking retard,-0.04484359282700562
sorry im,-0.04486494863923551
night get,-0.04487010455933298
weakness,-0.04488487888484466
dude knw,-0.04494298772803925
face choice,-0.04497662106589004
fone charge,-0.04503649140251697
eye vava,-0.04508815581859598
even cant,-0.04508815581859598
wot hell,-0.04513662252547007
pls give,-0.04514430304491326
anything room,-0.04519438431985011
yeah think,-0.04520962967908868
lor goin,-0.045217525657546616
died even,-0.04524715753217988
even know,-0.04524715753217988
garage centre,-0.0452592327524938
exhaust need,-0.0452592327524938
fixed tomo,-0.0452592327524938
coming tonight,-0.045288916438688695
da canteen,-0.04529013537314218
fact leave,-0.04536393028636986
drink milk,-0.04537639693029163
finally lunch,-0.04540882708717941
blah blah,-0.045415655263329725
fret buy,-0.045519589913598266
melt,-0.045521200710118094
know need,-0.04563583076124213
ok way,-0.04567748239483685
del bak,-0.04577151332495981
oh well,-0.045772822522665665
town tonight,-0.045773666852122016
send mail,-0.04578350097759463
get chicken,-0.04582681511868198
lido,-0.04582695771841492
gt worth,-0.04583898185172685
full weak,-0.045842999397821875
day hogidhe,-0.045842999397821875
lar dun,-0.04585884752336575
especially since,-0.04587454498258439
felt iwas,-0.045894539012307015
avent,-0.04591714767512385
got stuff,-0.04593224548779431
pay lt,-0.04595778810947985
fine love,-0.0459688891862806
footie worried,-0.04597990470763983
footie,-0.04597990470763983
going blow,-0.04597990470763983
cali,-0.045990837961921105
day spend,-0.0460539676899125
excited day,-0.0460539676899125
excited,-0.0460539676899125
face hot,-0.04605496679610341
cool princess,-0.04605496679610341
fuckin believe,-0.046094305283181286
know thing,-0.04609937999392067
father get,-0.046119624653247586
depends phone,-0.046119624653247586
get lor,-0.046119624653247586
decided come,-0.046153749183059326
dump heap,-0.046153749183059326
dump,-0.046153749183059326
get dump,-0.046153749183059326
dnt lik,-0.04618787167820625
frank,-0.04618787167820625
frank good,-0.04618787167820625
lunch already,-0.0461899908317297
fundamental,-0.04623989213355002
fundamental cool,-0.04623989213355002
cool life,-0.04623989213355002
finish girl,-0.04625229656105332
despite fact,-0.046262751115914
fact get,-0.046262751115914
every five,-0.046262751115914
get thrown,-0.046262751115914
five minute,-0.046262751115914
didnt pick,-0.04626750930103937
going college,-0.04630847186558463
sender,-0.04630956665772573
dat sweet,-0.0463920922132847
decorating,-0.0464715831379032
fine excuse,-0.0464715831379032
excuse much,-0.0464715831379032
fine got,-0.04650682139609981
enough bud,-0.04650682139609981
force,-0.04656686642274333
dined,-0.0465738580904696
den meet,-0.04662835951049746
went well,-0.04665967094765524
get lar,-0.04667958731701298
delay yes,-0.046694414384878445
first thing,-0.046748809103476514
connection slow,-0.046748809103476514
done internet,-0.046748809103476514
driving lor,-0.04678954922565681
okay lor,-0.046812637984223616
work tomorrow,-0.04681690426414536
scary,-0.04686717379167313
dont put,-0.04691315190383209
make forget,-0.04691892378773414
dealer carlos,-0.04695109613984048
freedom class,-0.04695109613984048
thk dun,-0.047020546405465914
pls go,-0.047041016506544936
dear saw,-0.047138363853888365
fuck babe,-0.04718640317727878
eh remember,-0.04718921825734792
smile make,-0.047195272028107464
si lor,-0.04722030879465214
dun wear,-0.047331749892526115
dog must,-0.04737862683043221
gap see,-0.04743209343333714
corporation,-0.04743209343333714
corporation st,-0.04743209343333714
see grin,-0.04748339149868842
gain work,-0.047516081618673954
dhanush rock,-0.047547238991117
dhanush,-0.047547238991117
friend studying,-0.047575653367270834
concert tmw,-0.047575653367270834
try see,-0.04757700809909938
excellent wish,-0.04762061073979319
earth send,-0.04763247276636168
fuck yes,-0.047695298048423214
im going,-0.04780908038633383
definitely coming,-0.047827483883596075
coming mu,-0.047827483883596075
wif si,-0.04782835601560337
dont shall,-0.047833796175845315
detail anything,-0.04783672181538706
finish watching,-0.04787554673203857
havent got,-0.047919670056316394
ur hair,-0.047948291816507636
sat sun,-0.047971131100052126
dis world,-0.0479827296092552
buy food,-0.047989840824681725
kept telling,-0.04800510447918048
random dude,-0.048030991575765465
feel free,-0.04805932952221081
something going,-0.04810744751660529
get car,-0.04810841350999496
de pls,-0.048128594230807065
get headache,-0.04818431338952742
figure trust,-0.04818431338952742
going buy,-0.048192144901785465
dear happen,-0.04820865353370256
home dinner,-0.04822721877499815
watch tv,-0.04823167043671618
eve feeling,-0.048257245396629726
debating whether,-0.048257245396629726
debating,-0.048257245396629726
football eve,-0.048257245396629726
exciting karaoke,-0.048257245396629726
feeling lazy,-0.048257245396629726
killing,-0.048275853526609236
forget mine,-0.048363006591777946
didnt mind,-0.04840305628064652
gal propsd,-0.04840305628064652
gal wn,-0.04840305628064652
girl shouted,-0.04840305628064652
fast boy,-0.04840305628064652
dt,-0.04840305628064652
energy thy,-0.04840305628064652
energy instantly,-0.04840305628064652
gal dt,-0.04840305628064652
decided aproach,-0.04840305628064652
drinking boost,-0.04840305628064652
evrydy,-0.04840305628064652
evrydy moral,-0.04840305628064652
girl boy,-0.04840305628064652
dt time,-0.04840305628064652
frnds threw,-0.04840305628064652
god jesus,-0.04843062284436682
going shopping,-0.0484439655143394
word ym,-0.04844624763188278
ended,-0.048467473887353014
da always,-0.048479406527430394
da stupid,-0.048479406527430394
comprehensive,-0.04849775607346645
comprehensive mail,-0.04849775607346645
finished work,-0.04854617194924
individual,-0.04854758571945114
pain med,-0.04855046485241023
dear nice,-0.048557790934699
take job,-0.04856006923811502
tell want,-0.04856146198591027
getting hungry,-0.0485829207192773
finally kerala,-0.04859245420243927
commercial hasbro,-0.048638399649210295
still waitin,-0.048682500655946745
dead goodmorning,-0.048713232080171955
da wil,-0.04872211692661187
find ur,-0.04872554689077247
hello love,-0.04873037948896323
go lesson,-0.04874954715652792
well good,-0.04877763451820869
airport,-0.048812361934596184
film yet,-0.04881919579616019
finish film,-0.04881919579616019
evrey splleing,-0.04885412560518574
exmpel,-0.04885412560518574
ese tihs,-0.04885412560518574
friendship im,-0.04885412560518574
evrey,-0.04885412560518574
exmpel jsut,-0.04885412560518574
get caught,-0.048866635120858634
driving raining,-0.048866635120858634
come ask,-0.048868229087227474
eve ok,-0.04888459861499892
finishing school,-0.048938227463528945
dress panty,-0.048956145800822574
food pretty,-0.048956145800822574
face kiss,-0.04897351910331753
deal friend,-0.049042955098987366
friend time,-0.049042955098987366
cost great,-0.049042955098987366
even great,-0.049042955098987366
eating got,-0.04904377081780183
finished eating,-0.04904377081780183
early spring,-0.04913800919142593
get early,-0.04913800919142593
fumbling,-0.04914546024461597
aah cuddle,-0.04914546024461597
cuddle would,-0.04914546024461597
going apeshit,-0.049211664781039124
dieting week,-0.04923001286809056
feel nauseous,-0.04923001286809056
eat sweet,-0.04923001286809056
dieting,-0.04923001286809056
flute behind,-0.04924385042198178
dabbles,-0.04924385042198178
dock boat,-0.04924385042198178
dabbles jazz,-0.04924385042198178
flute,-0.04924385042198178
wan stay,-0.049348073185658294
history,-0.04934844375459651
fight good,-0.0493710629574456
lo,-0.04940442871064239
go opening,-0.04941230242612692
go engin,-0.04941797195472745
engin co,-0.04941797195472745
ettans,-0.0494418886896817
ettans mother,-0.0494418886896817
going lunch,-0.049444568316445676
drive back,-0.049445459293298154
sister law,-0.049447528427186895
fr mango,-0.04946040122497104
dis sweater,-0.04946040122497104
giv da,-0.049467567599729464
da gossip,-0.049467567599729464
fuck juswoke,-0.049467567599729464
dock slept,-0.049467567599729464
dang mean,-0.04947195477599657
dang,-0.04947195477599657
fire spark,-0.049545835651140964
flame xoxo,-0.049545835651140964
flame big,-0.049545835651140964
give support,-0.0495911375730544
enjoying,-0.04965492403289929
enjoying semester,-0.04965492403289929
go ahead,-0.04969610877229622
abi saying,-0.04969945473532105
everyday teach,-0.04969945473532105
file system,-0.04970634322955084
give repair,-0.04970634322955084
disk use,-0.04970634322955084
disk,-0.04970634322955084
copy important,-0.04970634322955084
god decided,-0.049820579679878595
dat person,-0.049820579679878595
den enjoy,-0.049820579679878595
crush,-0.049820579679878595
decided perfect,-0.049820579679878595
tomorrow get,-0.049853355056136896
someone much,-0.049884841137920265
gave photo,-0.04990149886151779
driving ah,-0.04990149886151779
go nu,-0.049907371716868494
fix teeth,-0.04990909131097443
excuse lol,-0.04991159941831446
could good,-0.04991159941831446
coat,-0.049945433485949015
cute answer,-0.04998073716373489
fine gudnite,-0.04998073716373489
person like,-0.050013616925071246
gimmi de,-0.05001779239646476
de goss,-0.05001779239646476
gimmi,-0.05001779239646476
leaving qatar,-0.05002545989750553
qatar tonite,-0.05002545989750553
hungry,-0.05004143033996891
cared,-0.05006246667287568
day end,-0.050080259841961294
cool time,-0.05009722891897814
crazy dunno,-0.05014670105567021
dead hey,-0.0501528198735112
get lucky,-0.05016336559859306
enough half,-0.05018204156969945
daddy shu,-0.05019633222754511
feb lt,-0.05022977771676767
em round,-0.05030346965938809
completely forgot,-0.05030346965938809
forgot pop,-0.05030346965938809
enjoyed game,-0.05030361933043201
fondly bein,-0.05030361933043201
fondly,-0.05030361933043201
game yesterday,-0.05030361933043201
house see,-0.050355198036398506
knee,-0.05038333682154497
geeeee internet,-0.050386609590739595
geeeee,-0.050386609590739595
decision make,-0.05039063612281007
go honesty,-0.05039063612281007
command,-0.05041765060731945
know sure,-0.050426492921987434
full heat,-0.05049547814741389
pull,-0.050497127940530184
escape theatre,-0.05051493717285007
get dear,-0.05052859830219252
feeling sleepy,-0.05052859830219252
love go,-0.05056305832465895
dat lor,-0.05060777911689461
take nap,-0.05062000454755543
frnds never,-0.05070928764453974
dey best,-0.05070928764453974
na say,-0.050720330703991026
fucking problem,-0.050756628189408244
mr,-0.05077609088875683
go usf,-0.05078095722166827
fucked,-0.050789358708911415
aftr,-0.05079794866381832
forgets,-0.05082637551651422
geva bin,-0.05083234936171844
decided send,-0.0509405869712119
dun drive,-0.050958345707991244
drive go,-0.050958345707991244
cudnt pick,-0.05099345269375487
cudnt,-0.05099345269375487
frm ctla,-0.05099345269375487
dear regret,-0.05099345269375487
drove frm,-0.05099345269375487
ente style,-0.05099345269375487
ente,-0.05099345269375487
ctla cochin,-0.05099345269375487
ctla,-0.05099345269375487
dear read,-0.05099874040580319
lor wait,-0.051007447896710884
fetch mah,-0.05101135553162249
daddy arranging,-0.05101135553162249
yelling,-0.051058932818749264
wan eat,-0.05114890225751853
finding job,-0.05119293348900621
finding,-0.05119293348900621
house maid,-0.05123209614154298
post office,-0.05123209614154298
murdered,-0.05123209614154298
maid,-0.05123209614154298
murderer,-0.05123209614154298
murdered lt,-0.05123209614154298
friday egg,-0.0512674840288025
egg potato,-0.0512674840288025
curious sugar,-0.05131826523044854
fair enough,-0.05132924511464933
enough anything,-0.05132924511464933
convincing,-0.051333027834443254
found group,-0.05134013249087925
din found,-0.05134013249087925
cramp stopped,-0.05134449215929591
dad say,-0.051353786253885925
coming whatever,-0.05137979592306971
dont angry,-0.05143072564926159
elliot,-0.05143251631313243
decided let,-0.05143251631313243
elliot kissing,-0.05143251631313243
engalnd,-0.05143251631313243
engalnd telly,-0.05143251631313243
meant another,-0.051467667168316515
police,-0.05147047314318355
hor,-0.05152520514693995
hope day,-0.05152636589680721
dude sux,-0.051553517301097924
miss babe,-0.05158387985652236
easy ah,-0.05160114429312078
ok ill,-0.0516415199480347
fri oso,-0.05165183707206005
day tues,-0.05165183707206005
really nice,-0.051706130518498455
eta taunton,-0.05173113790682792
get yo,-0.051768001075442056
finished last,-0.05180515767566821
figure going,-0.051828970481099954
going ever,-0.051828970481099954
going new,-0.051828970481099954
flip,-0.05184497690204535
imma flip,-0.05184497690204535
flip shit,-0.05184497690204535
day begging,-0.051857063665443376
boyfriend,-0.051908632286287594
neither,-0.05198295698846772
jay trying,-0.052052086639799974
alcohol jay,-0.052052086639799974
definitely people,-0.052067829645932706
den wat,-0.0521071027208184
al hallaq,-0.052109439882492815
hallaq,-0.052109439882492815
complete gist,-0.05212871843428492
didnt complete,-0.05212871843428492
gist oh,-0.05212871843428492
attached,-0.052145899170376875
yup trying,-0.0521476406885347
egg da,-0.05218424750389945
january,-0.05228605567641613
evaluation,-0.05229699032750628
evaluation fri,-0.05229699032750628
driving fri,-0.05229699032750628
fri go,-0.05229699032750628
go evaluation,-0.05229699032750628
always remember,-0.052303879356084895
wid cake,-0.05235893978140332
go bedroom,-0.05235893978140332
cake wife,-0.05235893978140332
sed,-0.05235893978140332
sed sexy,-0.05235893978140332
came minuts,-0.05235893978140332
mind go,-0.05235893978140332
minute ok,-0.05235893978140332
said mind,-0.05235893978140332
minuts,-0.05235893978140332
bedroom minute,-0.05235893978140332
latr,-0.05235893978140332
latr wid,-0.05235893978140332
minuts latr,-0.05235893978140332
ok sed,-0.05235893978140332
mood came,-0.05235893978140332
sexy mood,-0.05235893978140332
lot time,-0.05236147290469244
well know,-0.052373402159733136
check mail,-0.052373985826692615
derek done,-0.052389494264033
done class,-0.052389494264033
daddy take,-0.05239873077844835
getting good,-0.052410465517060724
da lab,-0.0524145530767961
cry,-0.05244666619188596
going late,-0.05245344896997977
enjoy home,-0.05246813688467965
fun today,-0.052469382436444334
way home,-0.05247241027053042
usc,-0.052493443885480315
god got,-0.052497992398822864
get til,-0.052499031282212304
clearly,-0.0525048250081706
probably still,-0.05256045617674101
february wish,-0.052578275451166154
exam february,-0.052578275451166154
fill gap,-0.05259291575112016
god created,-0.05259291575112016
created gap,-0.05259291575112016
gap holding,-0.05259291575112016
ger,-0.05260389506264546
eh ger,-0.05260389506264546
ger toking,-0.05260389506264546
mt,-0.05264707723131799
let noe,-0.05268306302984843
face bitch,-0.05270850418052884
eat maggi,-0.052850703091823215
sucker,-0.05286181898117675
weak sucker,-0.05286181898117675
hey leave,-0.052903650267719815
duo,-0.0529442871215903
duo great,-0.0529442871215903
upstairs,-0.0529783298624441
dat slowly,-0.05298605197764947
dunno da,-0.05299397239356059
da next,-0.05299397239356059
smth like,-0.05303676610872941
either idea,-0.05308935937777461
morning keep,-0.05309942486039371
essential thesedays,-0.05312622010909296
shop,-0.05312753177346852
brief,-0.05316723907134142
cud come,-0.053174933548425375
cool night,-0.05319401626599191
bit longer,-0.053225481103652904
getting hurt,-0.05323595575797699
get closer,-0.05323595575797699
find care,-0.05323595575797699
enough break,-0.05323595575797699
da talk,-0.05325910701542171
dream miss,-0.05328438951313682
die stay,-0.05328879539140315
go phone,-0.05328879539140315
day pray,-0.05333959413526892
ill get,-0.053406995829960065
well confuses,-0.05341625580966676
confuses thing,-0.05341625580966676
confuses,-0.05341625580966676
ah well,-0.05341625580966676
agalla boy,-0.05344506962415876
agalla,-0.05344506962415876
grl agalla,-0.05344506962415876
hug snogs,-0.05345992441578661
snogs,-0.05345992441578661
either clever,-0.05346962740568287
day perfect,-0.05346962740568287
gloucesterroad uup,-0.053474020787867914
gloucesterroad,-0.053474020787867914
ur goin,-0.053477077457065335
craziest shit,-0.05348070666707487
disappointment,-0.05348070666707487
